sichsetzen::V
ron	41
oss	13
mns	14
ita	6
nld	40
mnc	16
vep	2
hrv	7
ady	7
hin	13
fin	12
eus	19
kmr	37
ale	34
kca	7
dan	6
ces	6
dar	39
nor	6
pbu	18
cmn	12
hye	18
kpv	18
mhr	17
bak	15
tel	15
mdf	27
olo	12
arb	29
sel	8
ykg	13
abk	15
sms	2
pes	37
smn	10
ddo	32
smj	10
sme	10
evn	16
sma	10
tur	1
rus	7
lez	12
ket	34
yux	8
ekk	12
ell	36
gld	15
gle	17
krl	12
isl	7
sjd	42
uzn	1
kat	21
por	6
pol	20
bre	6
koi	18
fra	26
yrk	8
che	11
swe	6
ukr	7
xal	11
heb	9
kor	25
chv	4
hun	5
bul	13
bua	11
cym	7
udm	18
azj	1
ben	46
bel	7
slv	7
deu	33
cat	26
ain	23
slk	6
tat	15
sah	4
jpn	26
myv	27
khk	11
lbe	31
spa	6
tam	15
ava	24
enf	8
eng	13
lit	7
liv	7
nio	8
kan	15
kal	3
sqi	45
bsk	38
lat	6
kaz	15
lav	7
niv	44
mal	43
ckt	30
mrj	17
