schreien::V
itl	10
ron	34
oss	47
mns	32
ita	1
nld	1
mnc	54
vep	4
hrv	1
ady	51
ess	43
hin	12
fin	4
eus	57
kmr	47
ale	62
kca	38
dan	1
ces	1
dar	6
nor	1
hye	19
pbu	23
cmn	12
evn	11
kpv	19
mhr	46
bak	46
tel	60
mdf	11
olo	4
arb	43
sel	18
ykg	4
abk	21
sms	3
pes	44
smn	3
ddo	59
smj	55
sme	3
sma	49
tur	8
rus	1
lez	31
ket	30
yux	4
ekk	4
ell	24
gld	41
gle	1
krl	32
isl	34
sjd	2
uzn	37
kat	47
por	1
pol	1
bre	35
koi	19
fra	1
yrk	58
che	14
swe	1
ukr	1
xal	28
chv	28
kor	40
heb	9
hun	1
bul	1
bua	28
cym	53
udm	33
azj	8
ben	4
bel	1
slv	1
deu	27
cat	1
ain	7
slk	1
tat	46
sah	51
jpn	39
myv	45
khk	28
lbe	12
spa	1
tam	29
ava	5
enf	50
eng	56
lit	56
liv	13
nio	4
kan	4
kal	48
sqi	22
bsk	34
lat	4
kaz	36
lav	1
niv	26
mal	61
ckt	25
mrj	7
