durch::PRP
ron	2
oss	35
mns	1
ita	2
nld	1
mnc	4
vep	11
hrv	2
ady	2
hin	2
fin	17
eus	16
kmr	25
kca	2
dan	23
ces	24
nor	23
pbu	34
cmn	12
hye	22
evn	6
mhr	43
bak	26
tel	1
mdf	33
olo	11
arb	46
sel	13
ess	42
sms	33
pes	48
smn	5
ddo	23
smj	5
sme	5
sma	40
tur	45
kpv	2
rus	24
lez	39
ket	14
yux	32
ekk	11
ell	38
gld	28
gle	1
krl	8
isl	23
sjd	5
uzn	11
por	2
pol	2
bre	1
koi	2
fra	2
yrk	6
che	5
swe	23
ukr	24
xal	26
chv	15
kor	10
heb	1
hun	50
bul	2
bua	41
cym	1
udm	2
azj	44
ben	1
bel	2
slv	24
deu	1
cat	2
ain	29
slk	27
tat	30
sah	25
jpn	26
myv	33
khk	9
lbe	2
spa	2
tam	1
enf	6
eng	1
lit	2
liv	11
nio	31
kan	47
sqi	2
kat	17
lat	2
kaz	20
lav	1
niv	19
mal	1
ckt	49
mrj	43
