Gespräch::N
itl	8
ron	2
oss	39
mns	50
ita	51
nld	21
mnc	17
vep	40
hrv	5
ady	21
hin	52
fin	6
eus	26
kmr	14
kca	5
dan	6
ces	5
dar	19
nor	6
hye	61
pbu	59
cmn	11
evn	60
kpv	23
mhr	30
bak	4
tel	45
mdf	7
olo	8
arb	29
sel	44
ykg	28
abk	34
pes	1
smn	15
ddo	43
smj	6
sme	6
sma	6
tur	4
rus	8
lez	19
ket	46
yux	42
ekk	7
ell	33
gle	7
krl	40
isl	6
sjd	18
uzn	31
por	2
pol	5
kaz	4
bre	32
koi	23
fra	2
yrk	36
che	10
swe	6
ukr	5
xal	2
chv	22
kor	16
heb	56
hun	8
bul	5
bua	13
cym	38
udm	12
azj	4
ben	25
bel	5
slv	5
deu	21
cat	2
slk	5
tat	4
sah	49
jpn	2
myv	7
khk	48
lbe	19
tam	8
spa	2
ava	9
enf	27
eng	58
lit	20
liv	2
nio	27
kan	45
sqi	8
kat	54
lat	55
ess	37
lav	17
mal	57
ckt	53
mrj	27
