Mai::N
itl	1
ron	1
oss	1
mns	1
ita	1
nld	1
mnc	12
ell	1
hrv	1
ady	1
hin	1
fin	4
eus	1
kmr	29
ale	1
kca	25
dan	1
ces	3
dar	1
nor	1
pbu	1
cmn	1
hye	1
evn	31
ykg	28
mhr	32
bak	1
tel	1
mdf	10
olo	5
arb	1
sel	17
ess	1
abk	1
sms	33
pes	1
smn	4
ddo	1
smj	9
sme	9
sma	8
tur	1
kpv	30
rus	1
lez	1
ket	27
ekk	1
vep	9
gld	1
gle	26
krl	5
isl	1
sjd	1
uzn	1
por	1
pol	1
bre	1
koi	1
fra	1
yrk	18
che	1
swe	1
ukr	14
xal	1
heb	1
kor	21
chv	1
hun	1
bul	1
bua	1
cym	1
udm	22
azj	1
ben	1
bel	14
slv	1
deu	1
cat	1
ain	19
slk	1
tat	1
sah	1
jpn	7
myv	1
khk	6
lbe	1
spa	1
tam	1
ava	1
enf	16
eng	1
lit	7
liv	1
nio	2
kan	8
kal	1
sqi	1
kat	1
lat	1
kaz	1
lav	1
niv	15
mal	1
ckt	23
mrj	1
