probieren::V
ron	18
oss	17
ale	34
ita	18
nld	19
mnc	16
ell	35
hrv	19
ady	45
hin	6
fin	26
eus	22
smj	2
mns	16
kca	16
dan	2
ces	38
nor	2
pbu	21
cmn	47
hye	26
kpv	17
mhr	42
bak	22
tel	44
mdf	51
olo	1
arb	39
sel	39
ykg	5
abk	12
sms	13
pes	46
smn	13
ddo	4
kmr	32
sme	3
evn	16
sma	22
tur	48
rus	19
lez	22
ket	47
yux	5
ekk	19
vep	50
gld	16
gle	29
krl	26
isl	2
sjd	3
uzn	9
por	19
pol	20
bre	29
koi	17
fra	18
yrk	8
che	57
swe	2
ukr	20
xal	16
chv	23
kor	54
heb	52
hun	20
bul	1
bua	16
cym	19
udm	17
azj	9
ben	27
bel	20
slv	20
deu	19
cat	19
slk	38
tat	22
sah	24
jpn	25
myv	51
khk	16
lbe	49
tam	56
spa	19
ava	53
enf	8
eng	18
lit	33
liv	20
nio	37
kan	41
sqi	19
kat	55
lat	18
kaz	22
lav	30
niv	36
mal	14
mrj	40
