neu::A
itl	1
ron	1
oss	1
ale	21
ita	1
nld	1
mnc	22
vep	2
hrv	1
ady	25
hin	1
fin	15
eus	6
kmr	1
mns	9
kca	9
dan	10
ces	1
dar	16
nor	10
pbu	1
cmn	3
hye	1
kpv	13
ykg	19
mhr	2
bak	12
tel	7
mdf	14
olo	15
arb	26
sel	3
ess	1
abk	18
sms	5
pes	1
smn	5
ddo	1
smj	5
sme	5
evn	17
sma	2
tur	10
rus	1
lez	23
ket	3
yux	9
ekk	15
ell	1
gld	3
gle	1
krl	15
isl	10
sjd	14
uzn	12
bsk	5
por	1
pol	1
bre	1
koi	13
fra	1
yrk	24
che	9
swe	10
ukr	1
xal	3
heb	5
kor	15
chv	3
hun	2
bul	1
bua	3
cym	1
udm	13
azj	10
ben	1
bel	1
slv	1
deu	1
cat	1
ain	6
slk	1
tat	12
sah	12
jpn	4
myv	14
khk	3
lbe	15
spa	1
tam	8
ava	23
enf	1
eng	1
lit	1
liv	2
nio	20
kan	15
kal	1
sqi	6
kat	16
lat	1
kaz	12
lav	12
niv	2
mal	8
ckt	26
mrj	2
