Gipfel::N
itl	18
ron	8
oss	10
ale	31
ita	3
nld	10
mnc	24
vep	25
hrv	18
ady	27
nor	10
fin	5
eus	23
smj	11
mns	37
kca	36
dan	10
ces	18
dar	3
hin	1
pbu	11
cmn	39
hye	21
evn	3
ykg	6
mhr	27
bak	6
tel	1
mdf	28
olo	5
arb	3
sel	28
ess	22
abk	11
sms	11
pes	18
smn	11
ddo	14
kmr	1
sme	11
sma	6
tur	16
kpv	11
rus	7
lez	11
ket	13
yux	17
ekk	6
ell	2
gld	28
gle	43
krl	12
isl	23
sjd	25
uzn	11
bsk	23
por	8
pol	29
bre	15
koi	9
fra	17
yrk	6
che	15
swe	10
ukr	7
xal	2
heb	8
kor	11
chv	6
hun	11
bul	18
bua	2
cym	35
udm	9
azj	16
ben	1
bel	7
slv	18
deu	2
cat	17
ain	21
slk	18
tat	11
sah	30
jpn	11
myv	28
khk	2
lbe	17
spa	3
tam	3
ava	10
enf	6
eng	17
lit	7
liv	32
nio	34
kan	27
sqi	19
kat	33
lat	41
kaz	6
lav	7
niv	42
mal	27
ckt	40
mrj	38
