erhalten::V
ron	28
oss	37
ale	40
ita	14
nld	29
mnc	16
ell	19
hrv	10
nor	2
fin	1
eus	13
kmr	1
mns	53
kca	20
dan	2
ces	18
hin	52
pbu	1
cmn	22
hye	1
kpv	1
mhr	27
bak	8
tel	11
mdf	25
olo	23
arb	1
sel	15
ess	49
abk	5
sms	3
pes	42
smn	3
ddo	15
smj	33
sme	3
evn	24
sma	3
tur	12
rus	11
lez	54
yux	21
ekk	1
vep	1
gld	6
gle	2
krl	23
isl	2
sjd	4
uzn	12
kat	26
por	14
pol	17
bre	24
koi	11
fra	14
yrk	47
che	15
swe	2
ukr	45
xal	30
heb	36
kor	22
chv	51
hun	9
bul	11
bua	30
cym	46
udm	1
azj	12
ben	11
bel	17
slv	10
deu	7
cat	14
ain	31
slk	10
tat	8
sah	38
jpn	19
myv	25
khk	50
lbe	37
tam	19
spa	14
ava	39
enf	27
eng	14
lit	24
liv	1
nio	28
kan	28
kal	34
sqi	41
bsk	41
lat	44
kaz	12
lav	43
niv	18
mal	48
ckt	35
mrj	11
