Schwanz::N
itl	34
ron	11
oss	3
mns	30
ita	11
nld	5
mnc	14
ell	5
hrv	19
ady	11
hin	13
fin	25
eus	13
smj	5
ale	4
kca	30
dan	22
ces	35
dar	2
nor	22
pbu	30
cmn	17
hye	13
evn	21
ykg	37
mhr	13
bak	2
tel	14
mdf	12
olo	7
arb	29
sel	16
ess	33
abk	26
sms	5
pes	36
smn	5
ddo	4
kmr	6
sme	5
sma	5
tur	2
kpv	28
rus	10
lez	36
ket	10
yux	29
ekk	5
vep	7
gld	2
gle	5
krl	7
isl	42
sjd	13
uzn	2
bsk	1
por	5
pol	14
bre	10
koi	28
fra	11
yrk	38
che	14
swe	25
ukr	10
xal	1
chv	21
kor	11
heb	39
hun	2
bul	41
bua	22
cym	11
udm	28
azj	2
ben	30
bel	10
slv	19
deu	24
cat	11
ain	5
slk	10
tat	2
sah	2
jpn	5
myv	12
khk	1
lbe	4
spa	11
tam	15
ava	13
enf	31
eng	29
lit	20
liv	18
nio	18
kan	12
kal	40
sqi	25
kat	11
lat	11
kaz	2
lav	17
niv	32
mal	15
ckt	8
mrj	13
