lehren::V
itl	19
ron	25
oss	53
mns	45
ita	25
nld	10
mnc	32
vep	1
hrv	15
ady	33
hin	24
fin	1
eus	15
smj	34
ale	54
kca	15
dan	10
ces	15
dar	15
nor	10
pbu	23
cmn	43
hye	6
kpv	13
mhr	9
bak	2
tel	37
mdf	35
olo	1
arb	41
sel	46
ykg	15
abk	50
sms	22
pes	55
smn	22
ddo	5
kmr	38
sme	34
evn	41
sma	34
tur	51
rus	15
lez	8
ket	3
yux	12
ekk	1
ell	36
gld	28
gle	9
krl	1
isl	48
sjd	22
uzn	51
bsk	56
por	25
pol	15
kaz	2
bre	11
koi	13
fra	1
yrk	9
che	4
swe	10
ukr	15
xal	17
chv	6
kor	49
heb	22
hun	35
bul	15
bua	16
cym	11
udm	18
azj	20
ben	18
bel	15
slv	15
deu	10
cat	25
ain	18
slk	15
tat	20
sah	20
jpn	39
myv	35
khk	17
lbe	42
spa	44
tam	29
ava	21
enf	9
eng	12
lit	15
liv	1
nio	15
kan	8
kal	27
sqi	30
kat	52
lat	14
ess	31
lav	22
niv	12
mal	47
ckt	40
mrj	9
