Geschenk::N
itl	11
ron	18
oss	27
mns	9
ita	8
nld	21
mnc	18
ell	18
hrv	49
ady	27
nor	6
fin	15
eus	35
kmr	18
ale	25
kca	9
dan	6
ces	18
dar	4
hin	35
pbu	5
cmn	15
hye	20
kpv	32
mhr	13
bak	13
tel	43
mdf	3
olo	15
arb	15
sel	33
ykg	22
abk	4
sms	12
pes	15
smn	10
ddo	4
smj	10
sme	12
evn	3
sma	44
tur	1
rus	14
lez	4
yux	2
ekk	12
vep	15
gld	49
gle	40
krl	15
isl	36
sjd	41
uzn	15
kat	37
por	26
pol	14
kaz	15
bre	38
koi	3
fra	26
yrk	11
che	4
swe	26
ukr	14
xal	13
heb	11
kor	16
chv	39
hun	45
bul	18
bua	13
cym	50
udm	3
azj	15
ben	35
bel	14
slv	18
deu	12
cat	42
ain	19
slk	18
tat	13
sah	13
jpn	30
myv	3
khk	13
lbe	37
tam	48
spa	8
ava	4
enf	47
eng	28
lit	24
liv	12
nio	46
kan	3
kal	4
sqi	18
bsk	35
lat	9
ess	34
lav	24
niv	3
mal	1
ckt	23
mrj	14
