Hunger::N
itl	47
ron	18
oss	26
mns	29
ita	18
nld	15
mnc	4
vep	2
hrv	5
ady	11
nor	3
fin	2
eus	35
kmr	45
ale	15
kca	1
dan	3
ces	5
hin	34
pbu	12
cmn	37
hye	22
kpv	7
ykg	41
mhr	28
bak	14
tel	5
mdf	45
olo	2
arb	23
sel	25
ess	21
abk	25
sms	2
pes	2
smn	2
ddo	10
smj	2
sme	2
evn	42
sma	2
tur	7
rus	5
lez	35
ket	33
ekk	2
ell	36
gld	5
gle	2
krl	2
isl	15
sjd	2
uzn	7
kat	14
por	18
pol	5
bre	39
koi	17
fra	18
yrk	13
che	8
swe	15
ukr	5
xal	30
heb	11
kor	34
chv	12
hun	17
bul	5
bua	24
cym	39
udm	32
azj	7
ben	19
bel	5
slv	5
deu	15
cat	4
ain	27
slk	5
tat	7
sah	16
jpn	43
myv	45
khk	24
lbe	35
tam	44
spa	18
ava	46
enf	47
eng	15
lit	16
liv	2
nio	40
kan	20
kal	4
sqi	9
bsk	25
lat	18
kaz	14
lav	2
niv	22
mal	12
ckt	38
mrj	28
