Freude::N
ron	52
oss	34
ale	9
ita	49
nld	32
mnc	1
vep	41
hrv	12
ady	33
nor	11
fin	6
eus	57
smj	28
mns	47
kca	44
dan	11
ces	12
dar	12
hin	34
pbu	21
cmn	1
hye	29
evn	29
ykg	45
mhr	1
bak	1
tel	13
mdf	42
olo	41
arb	60
sel	39
ess	1
abk	5
sms	7
pes	21
smn	6
ddo	2
kmr	31
sme	6
sma	56
tur	3
kpv	40
rus	12
lez	21
ekk	7
ell	33
gld	50
gle	41
krl	6
isl	11
sjd	7
uzn	36
kat	59
por	26
pol	12
bre	17
koi	40
fra	15
yrk	54
che	37
swe	11
ukr	12
xal	10
chv	17
kor	55
heb	14
hun	7
bul	12
bua	10
cym	11
udm	27
azj	17
ben	1
bel	12
slv	21
deu	58
cat	26
slk	12
tat	17
sah	30
jpn	2
myv	42
khk	10
lbe	21
tam	53
spa	15
ava	2
enf	21
eng	49
lit	46
liv	7
nio	20
kan	20
kal	38
sqi	18
bsk	25
lat	19
kaz	17
lav	51
mal	8
ckt	43
mrj	48
