Zahn::N
itl	27
ron	1
oss	1
ale	12
ita	1
nld	1
mnc	18
vep	4
hrv	9
ady	1
nor	1
fin	4
eus	4
smj	8
mns	16
kca	16
dan	1
ces	9
dar	1
hin	1
hye	25
pbu	19
cmn	11
kpv	8
evn	2
ykg	28
mhr	8
bak	6
tel	3
mdf	8
olo	4
arb	1
sel	11
ess	2
abk	21
sms	8
pes	1
smn	8
ddo	2
kmr	1
sme	8
sma	8
tur	6
rus	9
lez	7
ket	14
yux	1
ekk	4
ell	1
gld	2
gle	5
krl	4
isl	1
sjd	8
uzn	6
kat	22
por	1
pol	9
bre	1
koi	8
fra	1
yrk	11
che	10
swe	1
ukr	9
xal	1
chv	20
kor	8
heb	1
hun	15
bul	9
bua	1
cym	1
udm	8
azj	6
ben	1
bel	9
slv	9
deu	1
cat	1
ain	24
slk	9
tat	6
sah	6
jpn	4
myv	8
khk	1
lbe	11
spa	1
tam	3
ava	13
enf	11
eng	1
lit	1
liv	4
nio	11
kan	3
kal	2
sqi	4
bsk	17
lat	6
kaz	6
lav	9
niv	23
mal	3
ckt	26
mrj	8
