Traum::N
itl	15
ron	30
oss	3
ale	9
ita	2
nld	7
mnc	1
ell	3
hrv	2
ady	34
hin	2
fin	3
eus	26
smj	6
mns	22
kca	22
dan	7
ces	2
dar	14
nor	7
pbu	32
cmn	23
hye	25
kpv	11
mhr	10
bak	19
tel	22
mdf	3
olo	3
arb	22
sel	12
ykg	5
abk	33
sms	5
pes	4
smn	5
ddo	8
kmr	29
sme	6
evn	1
sma	5
tur	19
rus	24
lez	27
ekk	6
vep	6
gld	1
gle	37
krl	3
isl	7
sjd	5
uzn	19
kat	20
por	2
pol	2
bre	3
koi	11
fra	2
yrk	10
che	3
swe	7
ukr	2
xal	18
chv	1
kor	22
heb	22
hun	22
bul	2
bua	36
cym	35
udm	11
azj	4
ben	2
bel	2
slv	2
deu	7
cat	2
ain	18
slk	2
tat	19
sah	1
jpn	10
myv	3
khk	18
lbe	17
tam	28
spa	2
ava	8
enf	22
eng	7
lit	2
liv	3
nio	13
kan	28
kal	21
sqi	31
bsk	3
lat	2
kaz	19
lav	2
mal	2
ckt	15
mrj	22
