Wald::N
itl	41
ron	9
oss	6
ale	23
ita	19
nld	4
mnc	5
ell	35
hrv	14
ady	2
nor	11
fin	2
eus	17
smj	28
mns	3
kca	13
dan	11
ces	8
dar	1
hin	32
hye	39
pbu	32
cmn	12
kpv	3
evn	2
ykg	43
mhr	9
bak	14
tel	24
mdf	3
olo	2
arb	34
sel	6
ess	21
abk	34
sms	45
pes	32
smn	45
ddo	16
kmr	40
sme	2
sma	2
tur	14
rus	8
lez	42
ket	8
yux	17
ekk	2
vep	2
gld	27
gle	46
krl	2
isl	11
sjd	33
uzn	14
kat	26
por	19
pol	8
bre	6
koi	3
fra	19
yrk	9
che	13
swe	11
ukr	8
xal	14
chv	14
kor	44
heb	30
hun	38
bul	27
bua	17
cym	24
udm	8
azj	2
ben	4
bel	8
slv	8
deu	1
cat	4
ain	37
slk	27
tat	14
sah	17
jpn	19
myv	3
khk	17
lbe	1
tam	6
spa	4
ava	7
enf	2
eng	19
lit	2
liv	2
nio	10
kan	6
sqi	29
bsk	2
lat	18
kaz	14
lav	2
niv	29
mal	1
ckt	10
mrj	25
