erkennen::V
ron	6
oss	10
ale	7
ita	6
nld	36
mnc	1
vep	22
hrv	10
ady	5
nor	36
fin	22
eus	39
kmr	24
mns	19
kca	35
dan	36
ces	10
hin	24
pbu	10
cmn	48
hye	25
kpv	37
ykg	49
mhr	26
bak	1
tel	30
mdf	16
olo	22
arb	29
sel	21
ess	21
abk	42
sms	4
pes	40
smn	4
ddo	46
smj	4
sme	33
evn	1
sma	4
tur	1
rus	10
ket	7
ekk	15
ell	31
gld	8
gle	24
krl	22
isl	18
sjd	22
uzn	1
bsk	24
por	6
pol	10
bre	14
koi	37
fra	6
yrk	22
che	50
swe	17
ukr	10
xal	51
chv	26
kor	47
heb	27
hun	2
bul	10
bua	31
cym	14
udm	1
azj	1
ben	41
bel	10
slv	10
deu	36
cat	6
ain	49
slk	10
tat	1
sah	44
jpn	11
myv	16
khk	1
lbe	23
tam	20
spa	6
ava	38
enf	22
eng	6
lit	10
liv	15
nio	43
kan	30
kal	21
sqi	7
kat	3
lat	6
kaz	1
lav	10
mal	32
ckt	34
mrj	26
