Wurm::N
ron	8
oss	40
mns	4
ita	32
nld	8
mnc	41
ell	11
hrv	6
ady	26
ess	37
hin	8
fin	4
eus	34
kmr	8
ale	6
kca	6
dan	8
ces	6
dar	16
nor	8
pbu	19
cmn	36
hye	19
kpv	21
mhr	5
bak	25
tel	15
mdf	5
olo	4
arb	33
sel	30
ykg	4
abk	14
sms	4
pes	8
smn	4
ddo	32
smj	4
sme	4
evn	11
sma	20
tur	18
rus	6
lez	13
ket	18
yux	11
ekk	5
vep	4
gld	11
gle	31
krl	4
isl	8
sjd	4
uzn	18
bsk	38
por	8
pol	6
bre	10
koi	21
fra	8
yrk	11
che	30
swe	20
ukr	6
xal	9
chv	24
kor	10
heb	23
hun	13
bul	6
bua	28
cym	39
udm	21
azj	18
ben	18
bel	6
slv	41
deu	8
cat	13
ain	8
slk	6
tat	18
sah	9
jpn	2
myv	5
khk	28
lbe	29
tam	15
spa	7
ava	22
enf	11
eng	8
lit	8
liv	2
nio	11
kan	15
sqi	8
kat	19
lat	8
kaz	35
lav	1
mal	8
ckt	11
mrj	5
