strömen::V
itl	61
ron	19
oss	45
mns	27
ita	23
nld	2
mnc	7
ell	11
hrv	2
ady	18
nor	2
fin	39
eus	62
kmr	49
ale	41
kca	2
dan	2
ces	10
dar	57
hin	40
pbu	1
cmn	56
hye	3
kpv	12
mhr	6
bak	58
tel	10
mdf	25
olo	22
arb	53
sel	59
ess	35
abk	32
sms	13
pes	47
smn	13
ddo	12
smj	13
sme	13
evn	7
sma	13
tur	16
rus	14
lez	30
ket	34
yux	44
ekk	22
vep	22
gld	46
gle	43
krl	22
isl	2
sjd	13
uzn	35
kat	62
por	55
pol	21
bre	15
koi	12
fra	23
yrk	60
che	11
swe	2
ukr	14
xal	31
chv	5
kor	10
heb	16
hun	20
bul	5
bua	29
cym	51
udm	12
azj	16
ben	40
bel	14
slv	14
deu	2
cat	23
ain	9
slk	10
tat	11
sah	45
jpn	55
myv	25
khk	8
lbe	52
spa	23
tam	4
ava	48
enf	54
eng	2
lit	14
liv	42
nio	38
kan	37
sqi	15
bsk	36
lat	23
kaz	24
lav	14
niv	28
mal	13
ckt	26
mrj	41
